"NUTS","Name","Country","Year","GDP_growth","GDP_capita","Labor_Prodx","Wage_EUR","Activity_rate","NEET_share","Life_exp","Fertility_rate","Pop_edu_1","Pop_edu_2","Pop_edu_3","inv_rate","GVA_agriculture","GVA_industry","GVA_construction","GVA_services","GVA_public","GFCF_share","Pop_growth","Employment_rate","Unemployment_rate","Migration_rate","Candidates","CEE","Capital","Coastal","Island","Objective_1","Eurozone","Output_density","Employment_density","Population_density","Dist_BRUX"
"DE80","Mecklenburg-Vorpommern","Germany",2019,0.0452821753027224,10.0908765525977,11.0421641087219,8.03036861325,0.67,0.085,80.3,1.54,0.065,0.675,0.26,0.299729857610021,0.0303403234716211,0.164586407106213,0.0685261972855235,0.412457782967744,0.324091619991935,0.270090776578719,-0.00092523596621957,0.553,0.04,0.00468329490151718,0,0,0,1,0,0,1,1.68866321139565,0.0331728033628929,0.0700053188071774,502.058097811572
"DE91","Braunschweig","Germany",2008,0.0169030011681915,10.4637031784334,11.1889613545598,7.97531081626509,0.62,0.104,80,1.34,0.142,0.641,0.217,0.238195697376192,0.00917685418166814,0.341590546849085,0.0254613710466913,0.44649835354655,0.177274897046093,0.2141620504912,-0.00524649378611396,0.512,0.087,-0.00244077036814745,0,0,0,0,0,0,1,6.92362103779459,0.0939738115090466,0.197699120925506,355.904596834376
"DE91","Braunschweig","Germany",2009,-0.0814490936513244,10.3787452259224,11.1128722859199,7.98897044480695,0.623,0.115,80.1,1.3,0.175,0.613,0.212,0.245981730383697,0.00813895716751216,0.311411537053501,0.0270906333350766,0.457928019803706,0.1954352108502,0.220546315273265,-0.00525853472502258,0.516,0.085,-0.00075985931603862,0,0,0,0,0,0,1,6.3262556847118,0.0943816946840826,0.196659513233013,355.904596834376
"DE91","Braunschweig","Germany",2010,0.10440999121823,10.4780564736941,11.2072464140568,8.01749157691012,0.626,0.107,80.2,1.34,0.156,0.625,0.22,0.232432987329877,0.00886197897130764,0.358016843485093,0.0275434017838459,0.425363145696541,0.180214630063212,0.208983570708433,-0.00491928773088033,0.522,0.071,-0.0009322554708427,0,0,0,0,0,0,1,6.9524100041373,0.0945300158386411,0.195692088502405,355.904596834376
"DE91","Braunschweig","Germany",2011,0.0740950802352763,10.5495349949454,11.2680039867394,8.05892812816122,0.649,0.1,80.4,1.3,0.142,0.62,0.239,0.257138572614654,0.0111261882381341,0.370260305988464,0.0266871244179965,0.416837046329857,0.175089335025548,0.230842098869004,-0.00344669248264811,0.545,0.062,0.00179300291545189,0,0,0,0,0,0,1,7.44181103490633,0.0961739086349983,0.19501759805205,355.904596834376
"DE91","Braunschweig","Germany",2012,-0.00903769119177246,10.5404562160768,11.2592332691823,8.09824332120508,0.645,0.091,80.4,1.37,0.141,0.606,0.252,0.254659217472405,0.0104439635267166,0.363715059264558,0.0268623740231987,0.419093238679066,0.17988717549372,0.228731346925232,-0.00161617442007859,0.543,0.055,0.00321409300111093,0,0,0,0,0,0,1,7.36263567893528,0.0979290422972743,0.194702415598613,355.904596834376
"DE91","Braunschweig","Germany",2013,-0.00652033104416806,10.5339145348165,11.2611129841103,8.12712691044778,0.649,0.092,80.2,1.36,0.141,0.602,0.257,0.26252378385518,0.0118481974247395,0.358574860688188,0.027143045832783,0.41941333752191,0.183016988722972,0.236053912993237,-0.00032375813362958,0.539,0.062,0.00496145395430357,0,0,0,0,0,0,1,7.31226068636411,0.0990661711488897,0.194639379107926,355.904596834376
"DE91","Braunschweig","Germany",2014,0.0366675755028714,10.5699258490301,11.3067658663363,8.16096362447292,0.645,0.1,80.7,1.47,0.143,0.604,0.253,0.266783743864867,0.0105115698326574,0.363086506852907,0.0290205950973077,0.414109832623595,0.183271495593532,0.240169611049088,0.00165741646240014,0.538,0.055,0.00678289536247504,0,0,0,0,0,0,1,7.59294740967701,0.0997336163444031,0.194961977619091,355.904596834376
"DE91","Braunschweig","Germany",2015,-0.059064598863849,10.5090450581123,11.2604456578992,8.19496177130736,0.652,0.077,80.2,1.48,0.132,0.606,0.262,0.272498406740631,0.00880781947050974,0.320213443940157,0.0294744180642163,0.443961282917091,0.197544796115616,0.245109962501267,0.007366786065236,0.545,0.049,0.0157410146195334,0,0,0,0,0,0,1,7.19710482099323,0.100475222117196,0.196398220799066,355.904596834376
"DE91","Braunschweig","Germany",2016,0.153245197960081,10.6516249376401,11.410923303722,8.20767783127235,0.655,0.096,80.1,1.68,0.142,0.607,0.251,0.259412357165981,0.00801699020395439,0.407751405858443,0.0257326051246388,0.384736094291435,0.173765902087505,0.233568230337609,0.00499065432324084,0.547,0.046,0.00158745068570355,0,0,0,0,0,0,1,8.34144913753047,0.101426949525613,0.197378376428774,355.904596834376
"DE91","Braunschweig","Germany",2017,-0.0156362295040401,10.6358651728568,11.4087908642382,8.23637528436342,0.667,0.091,80.3,1.55,0.14,0.588,0.272,0.261635321801297,0.00852777927466724,0.398148647111303,0.0261656278253789,0.390337877889745,0.17682156478837,0.235762411227938,-0.00077024234454255,0.555,0.044,0.00378649720806934,0,0,0,0,0,0,1,8.20469584887401,0.101686511546091,0.197226347245351,355.904596834376
"DE91","Braunschweig","Germany",2018,0.0357052882118205,10.6709478053866,11.4481300575069,8.27139324468034,0.676,0.091,80.3,1.59,0.137,0.578,0.285,0.254645705807292,0.00798479574258031,0.414067067732065,0.0269132995998356,0.377545838247072,0.173488998678447,0.22947104210973,0.00025067839841571,0.564,0.04,0.0041282650510316,0,0,0,0,0,0,1,8.49977705535827,0.102873080782559,0.197275787630204,355.904596834376
"DE91","Braunschweig","Germany",2019,0.0282077623822043,10.698765055484,11.4886617678824,8.30916482791087,0.682,0.079,80.6,1.55,0.139,0.569,0.292,0.285513657272345,0.00864214282806627,0.413639632549493,0.0268640514539262,0.377632739460222,0.173221433708292,0.257280431574275,-0.0002568809638675,0.576,0.033,0.00265846107566775,0,0,0,0,0,0,1,8.73729172621425,0.103565246170499,0.19722511123573,355.904596834376
"DE92","Hannover","Germany",2008,0.0232292197773025,10.3475993284031,11.0405577635065,7.93740148151885,0.634,0.124,80.1,1.38,0.163,0.61,0.227,0.213216046960053,0.0102281453167927,0.237704554374349,0.0360254594474686,0.472021910141119,0.244021637117554,0.191702912725627,-0.00307295057108224,0.528,0.076,-0.00078565055230096,0,0,0,0,0,0,1,7.28766683986899,0.115762811394726,0.233713188859939,318.019555252078
"DE92","Hannover","Germany",2009,-0.0436714753338683,10.3029455484882,10.9968814155415,7.94733710850878,0.637,0.123,80.2,1.33,0.16,0.593,0.247,0.211161363498988,0.00974054834362678,0.205541748000868,0.0371630630726728,0.48895277105178,0.258605425124535,0.189326485655901,-0.00309569062616539,0.53,0.079,0.0002381382437661,0,0,0,0,0,0,1,6.94782855959663,0.116405138292353,0.232989685131974,318.019555252078
"DE92","Hannover","Germany",2010,0.039101895354308,10.3413023263976,11.0376405542761,7.97477312267098,0.638,0.125,80.4,1.38,0.154,0.585,0.26,0.216055906319874,0.0112835482095162,0.228046269174046,0.039936726496714,0.467287734727027,0.253447420466362,0.194258748907723,-0.003110532269871,0.534,0.07,0.00152245102695115,0,0,0,0,0,0,1,7.19704533147499,0.116604481122651,0.232264963197824,318.019555252078
"DE92","Hannover","Germany",2011,0.041654339136458,10.3821124864188,11.0784750626334,8.00143989101394,0.651,0.112,80.4,1.35,0.144,0.594,0.262,0.227943705641547,0.0137231628838343,0.227737002317338,0.0391315230643768,0.4718342497719,0.247572447092831,0.204632734452809,-0.00170983695040615,0.546,0.067,0.00310122319923198,0,0,0,0,0,0,1,7.48401513556594,0.117955582528004,0.231867827981463,318.019555252078
"DE92","Hannover","Germany",2012,0.0017791012184573,10.3838900069112,11.0874176877582,8.02369436572452,0.665,0.106,80.6,1.37,0.146,0.588,0.266,0.240627949960733,0.0125034705420392,0.229185870332617,0.0396125685184157,0.468316132665932,0.2503835444745,0.216128751854285,0.00023881281374033,0.562,0.054,0.00445279559161299,0,0,0,0,0,0,1,7.49912041447492,0.118930147476128,0.231923200989879,318.019555252078
"DE92","Hannover","Germany",2013,-0.0204579537590957,10.363219890621,11.0786768579952,8.04317056347041,0.672,0.096,80.4,1.4,0.14,0.591,0.27,0.233656333720892,0.0143676747937561,0.219296589858243,0.0399687204077133,0.470166216454144,0.256202384672365,0.210096714060978,0.0013513578042107,0.565,0.054,0.00564801480195706,0,0,0,0,0,0,1,7.35563042989952,0.119871488619201,0.232236612217515,318.019555252078
"DE92","Hannover","Germany",2014,0.0193116993655287,10.3823474855905,11.105875301325,8.07180074055089,0.673,0.092,80.7,1.48,0.132,0.616,0.252,0.234379282829698,0.013036552904558,0.217407856346659,0.0411852131592893,0.471443233662052,0.25692562114355,0.210997679114636,0.00321408474883406,0.563,0.052,0.00752081986538388,0,0,0,0,0,0,1,7.52177833283837,0.121366559846437,0.232983040370964,318.019555252078
"DE92","Hannover","Germany",2015,-0.0038438915622825,10.3784961872905,11.1169572681044,8.09534384166844,0.67,0.094,80.3,1.48,0.141,0.598,0.26,0.24226838834411,0.0102070591967534,0.205294921310921,0.0426254333997244,0.480774784777849,0.261099297731582,0.217917828722797,0.00789063391261361,0.561,0.047,0.014947461751778,0,0,0,0,0,0,1,7.55198889065632,0.122252527981094,0.234821424250379,318.019555252078
"DE92","Hannover","Germany",2016,0.0313240712546869,10.409339670049,11.1534620654718,8.11646235891917,0.668,0.107,80.8,1.64,0.154,0.592,0.254,0.241418400222744,0.0103118412155443,0.221874342991244,0.0419278128498128,0.469831578468864,0.256055845034008,0.217367280689862,0.00744213246807146,0.558,0.047,0.00570468227737882,0,0,0,0,0,0,1,7.84651133420176,0.124035538852093,0.236568996395991,318.019555252078
"DE92","Hannover","Germany",2017,0.00587869451796488,10.4152011524659,11.1661736945145,8.13350914436973,0.676,0.098,80.6,1.55,0.157,0.585,0.257,0.258519130423954,0.0120465423268673,0.219955250955795,0.0430982832362664,0.466878927129904,0.25801961264541,0.232954616299629,0.00276667259636541,0.567,0.045,0.00496206904600733,0,0,0,0,0,0,1,7.91447492423229,0.125630281494477,0.23722350535547,318.019555252078
"DE92","Hannover","Germany",2018,0.00627725313188301,10.4214587857076,11.1889530589393,8.17191613925526,0.682,0.095,80.5,1.57,0.149,0.577,0.274,0.259751148673575,0.00966696850789818,0.222094778146695,0.0438716168628635,0.466278968373746,0.258090351141966,0.23407164375414,0.00229686515254079,0.574,0.041,0.00570944167827217,0,0,0,0,0,0,1,7.98244867932267,0.126660219451017,0.237768375758284,318.019555252078
"DE92","Hannover","Germany",2019,0.014168855120685,10.4355282008007,11.2162177167067,8.20523094908567,0.696,0.102,81,1.53,0.146,0.57,0.283,0.289720981608121,0.0115235748333102,0.221317642244734,0.0448744760392778,0.462012604840704,0.260271702041974,0.261071333554262,0.00095483402190063,0.59,0.035,0.00232664191119673,0,0,0,0,0,0,1,8.1032807455346,0.127690157407557,0.23799540509279,318.019555252078
"DE93","Lüneburg","Germany",2008,0.0102361191203605,9.97585815097239,10.8644322873987,7.78446179164269,0.642,0.115,79.9,1.47,0.15,0.659,0.191,0.28456188803979,0.0312954967226739,0.182646105011903,0.0587825467542287,0.466523784827448,0.260752066683746,0.255850470650034,-0.00021179291678333,0.544,0.063,0.00011908395119353,0,0,0,1,0,0,1,2.32178181702058,0.0439991971802247,0.107984459415335,379.068550576842
"DE93","Lüneburg","Germany",2009,-0.0361684531565297,9.93901940739298,10.8260366598607,7.79732311363219,0.653,0.101,79.9,1.46,0.142,0.656,0.203,0.259331441327969,0.026618002828344,0.16983593671983,0.0594660936961431,0.467330693975112,0.276755715477613,0.232515957600439,-0.0002220107833809,0.561,0.054,0.00137425862757292,0,0,0,1,0,0,1,2.23730974294451,0.0444644552499818,0.107960485700907,379.068550576842
"DE93","Lüneburg","Germany",2010,0.0254484140579775,9.96414940144787,10.859303182064,7.82006242021788,0.662,0.108,80.2,1.5,0.132,0.655,0.213,0.25731765723732,0.0296259675251441,0.179381092897863,0.0637384708081635,0.457302207734021,0.269952261034808,0.231357775684889,-0.00026994365898753,0.562,0.057,0.00217689616277148,0,0,0,1,0,0,1,2.29362641057257,0.0447164700377669,0.107931342452371,379.068550576842
"DE93","Lüneburg","Germany",2011,0.0401262028249957,10.0034914561092,10.901666426683,7.84658019816087,0.671,0.103,79.9,1.45,0.127,0.644,0.229,0.279356642048079,0.0367553754480758,0.170248349502073,0.0684963949265828,0.455768409849774,0.268740241741663,0.25078810118143,-0.00102259038669243,0.571,0.053,0.00174881334803663,0,0,0,1,0,0,1,2.38322137519594,0.0453626618013184,0.107820972899157,379.068550576842
"DE93","Lüneburg","Germany",2012,0.0255214730594041,10.0286926935323,10.9258573618408,7.8675447397246,0.667,0.088,80.4,1.47,0.124,0.647,0.228,0.290857398865593,0.0314540193125368,0.187861898737387,0.0684532782566308,0.445222443568452,0.267011177828058,0.261244457492256,-0.00079709450064726,0.574,0.044,0.00382190819503008,0,0,0,1,0,0,1,2.44209656073162,0.0459248486356083,0.107735029394604,379.068550576842
"DE93","Lüneburg","Germany",2013,0.00326638332512434,10.0319537538156,10.943281285385,7.88296030815614,0.673,0.077,80.1,1.53,0.125,0.643,0.232,0.280704875231939,0.0364725586894291,0.182291638158939,0.0680928740715603,0.443097663369805,0.270048002452121,0.252401119168842,0.00092368779352578,0.573,0.043,0.00550165690898087,0,0,0,1,0,0,1,2.45233648709418,0.0464159543759074,0.107834542926191,379.068550576842
"DE93","Lüneburg","Germany",2014,0.0291520445695287,10.060688959295,10.9870902588939,7.91637204555564,0.689,0.083,80.7,1.6,0.133,0.651,0.216,0.282148991682718,0.034999830578717,0.187252221373668,0.0697963556178794,0.441496224511871,0.266455367917865,0.254002482559899,0.00311606752278624,0.583,0.04,0.00750073179328184,0,0,0,1,0,0,1,2.53169152535499,0.0465904261520664,0.108170562643238,379.068550576842
"DE93","Lüneburg","Germany",2015,0.00221246873744928,10.0628989841275,11.0079661010069,7.93741279067579,0.695,0.083,80.7,1.59,0.129,0.642,0.23,0.280170462924822,0.0285393178431761,0.192790415020265,0.0696243408037998,0.440360860654696,0.268685065678063,0.252010969130452,0.00888904819082779,0.592,0.035,0.016513011812772,0,0,0,1,0,0,1,2.55984693180299,0.0468165932693094,0.109132095987403,379.068550576842
"DE93","Lüneburg","Germany",2016,0.00023003385814663,10.0631289915319,11.0171511662396,7.96234775722919,0.692,0.099,80.6,1.71,0.134,0.641,0.225,0.29869822779769,0.0295375348466746,0.190190661091199,0.0687201314217443,0.441231083233771,0.270320589406611,0.268940463544398,0.00776859993486692,0.588,0.033,0.0050676568917196,0,0,0,1,0,0,1,2.58032678452811,0.0473400085977862,0.109979899581182,379.068550576842
"DE93","Lüneburg","Germany",2017,0.0169208440999516,10.0799082728258,11.0405030728747,7.98361143304219,0.702,0.093,80.7,1.7,0.138,0.631,0.231,0.295426120064048,0.0358530923442185,0.188224533741757,0.0691759430191497,0.439957173139108,0.266789257755767,0.266212246416627,0.0018978007837976,0.597,0.034,0.00450152474783017,0,0,0,1,0,0,1,2.62896789843329,0.0479086573497115,0.110188619520809,379.068550576842
"DE93","Lüneburg","Germany",2018,0.00961652030706416,10.0894788487169,11.0571631451668,8.01447599421781,0.695,0.079,80.6,1.7,0.124,0.641,0.235,0.301327075541045,0.029331082506858,0.193050882436829,0.071854079661634,0.43948855533578,0.266280037750812,0.271536961850213,0.00204668074126202,0.591,0.024,0.00586063007333103,0,0,0,1,0,0,1,2.65968182278892,0.0487810162305061,0.110414140446289,379.068550576842
"DE93","Lüneburg","Germany",2019,0.0220335758420919,10.1112731930332,11.0974448688862,8.05050113950717,0.702,0.082,80.9,1.68,0.128,0.632,0.24,0.302921576415552,0.0345513923827177,0.196835694426056,0.0733593715521426,0.429229003927799,0.266026744339997,0.272966787363967,0.00292621833100211,0.596,0.026,0.00640022407786706,0,0,0,1,0,0,1,2.72623841677954,0.0492398123826277,0.110737236328065,379.068550576842
"DE94","Weser-Ems","Germany",2008,0.0232561608268522,10.2192043325793,10.9136326777989,7.79695295283402,0.634,0.109,79.7,1.49,0.165,0.638,0.197,0.213008734498494,0.0280637603252268,0.258048673005471,0.0560921991660766,0.438408582111518,0.219388467367153,0.191516485975994,0.00027987639409062,0.542,0.062,0.0002711699504252,0,0,0,1,0,0,1,4.47194360126389,0.08066337324877,0.163061812976275,235.289909789261
"DE94","Weser-Ems","Germany",2009,-0.0440659555975199,10.1741379730577,10.8656216347952,7.81008838819032,0.64,0.102,79.9,1.44,0.155,0.635,0.21,0.301077147829977,0.0247653131837023,0.228624801660807,0.0628219735361344,0.448886155050572,0.234903504050663,0.269944802107015,0.00026665045125144,0.546,0.059,0.00106754973307149,0,0,0,1,0,0,1,4.27602303261247,0.0816884144536754,0.163105293482287,235.289909789261
"DE94","Weser-Ems","Germany",2010,0.052467306689877,10.2252751966223,10.9188906811631,7.8311795068655,0.653,0.098,80.3,1.46,0.154,0.644,0.203,0.289028199828834,0.0277138223834607,0.248797665859929,0.066298152684572,0.434529040112714,0.222659682573969,0.259869084103679,0.00021277058935399,0.555,0.059,0.00254079459891214,0,0,0,1,0,0,1,4.50133199180039,0.0824789691084391,0.163139997491708,235.289909789261
"DE94","Weser-Ems","Germany",2011,0.0374781086772851,10.2620680694523,10.951474569254,7.85690260564353,0.66,0.088,80.1,1.43,0.14,0.647,0.213,0.30808527817891,0.0328659492865018,0.243556777068679,0.0677877672706945,0.43784413285508,0.217946926289964,0.276578186552621,0.00058519998439466,0.57,0.042,0.00303469334985984,0,0,0,1,0,0,1,4.67276630485524,0.0842610668895166,0.163235467015694,235.289909789261
"DE94","Weser-Ems","Germany",2012,0.0121806816851746,10.2741751635959,10.9590395797435,7.87591460639306,0.665,0.083,80.3,1.49,0.144,0.634,0.222,0.303328375085409,0.0304297349756018,0.250656060853423,0.0677254339978595,0.429087984714084,0.222103808780936,0.272445353837214,0.00142828413003952,0.572,0.043,0.00391152350233814,0,0,0,1,0,0,1,4.7364391160924,0.0858555754304807,0.163468613642692,235.289909789261
"DE94","Weser-Ems","Germany",2013,-0.0089930292531287,10.2651414529724,10.9669823781941,7.89386556277102,0.68,0.079,80.1,1.47,0.141,0.637,0.223,0.307284823334265,0.0375150862965892,0.240060880266827,0.0663693006498255,0.430027824184448,0.22602839493695,0.276301352104469,0.00177051357188818,0.583,0.04,0.00426136014957309,0,0,0,1,0,0,1,4.70215469539175,0.0865322366180326,0.163758037041724,235.289909789261
"DE94","Weser-Ems","Germany",2014,0.0221395987697348,10.287039529134,10.998193554926,7.92157554425432,0.682,0.082,80.8,1.57,0.137,0.658,0.206,0.301627871465655,0.0350762275395266,0.245613509320981,0.068665436522717,0.42419987127728,0.226446382420644,0.271537974333906,0.00381705935056806,0.581,0.041,0.00744532568205346,0,0,0,1,0,0,1,4.82460428770191,0.087255795115613,0.164383111188245,235.289909789261
"DE94","Weser-Ems","Germany",2015,0.00502503208550836,10.2920519778826,11.0165433628699,7.94735302049546,0.678,0.094,80.4,1.55,0.146,0.646,0.208,0.309246452438918,0.028426214470696,0.249211229705706,0.0680095275969145,0.426179829927684,0.228173198299,0.278164357780728,0.0101523463290974,0.575,0.039,0.016357679753725,0,0,0,1,0,0,1,4.89807526404316,0.0883009351676734,0.166051985463683,235.289909789261
"DE94","Weser-Ems","Germany",2016,0.0206725407778319,10.3125137416044,11.0432038759474,7.97181954268792,0.688,0.096,80.5,1.71,0.151,0.649,0.2,0.304069178826524,0.0266585814731417,0.260295021104213,0.0690156188423931,0.416549789621318,0.22748231585065,0.273776328208069,0.00913848127720867,0.593,0.036,0.0051547669499996,0,0,0,1,0,0,1,5.04501721672567,0.0897011548528057,0.167569448423886,235.289909789261
"DE94","Weser-Ems","Germany",2017,0.0220740491584791,10.3343476859064,11.0723560476807,7.99683926162096,0.695,0.08,80.7,1.68,0.149,0.645,0.206,0.312021682255341,0.0359553902589952,0.255847817606794,0.0680505665162649,0.413012402748147,0.227136364156172,0.281166057913599,0.00405008835829488,0.6,0.03,0.00535019571458721,0,0,0,1,0,0,1,5.17726497413993,0.0909070856821063,0.168248119496153,235.289909789261
"DE94","Weser-Ems","Germany",2018,-0.00757369692099754,10.326745162904,11.072901054433,8.02897969775382,0.699,0.084,80.5,1.64,0.154,0.631,0.215,0.301015192309853,0.0260794453827037,0.258339168847963,0.0712357185921368,0.414528746306775,0.229816920870422,0.27125629485984,0.00381872409220686,0.606,0.027,0.00528581062319013,0,0,0,1,0,0,1,5.15767474870751,0.0924814953759153,0.168890612643542,235.289909789261
"DE94","Weser-Ems","Germany",2019,0.0154609981297992,10.3420878576364,11.1070472215334,8.05952832557515,0.702,0.084,81,1.66,0.151,0.62,0.228,0.325253711713923,0.0317438950153496,0.255317552121243,0.0722782055115512,0.410568035480924,0.230093503145561,0.293090585096962,0.00347891626006585,0.607,0.029,0.00471207706934106,0,0,0,1,0,0,1,5.25563808542111,0.0936539281266242,0.16947816894204,235.289909789261
"DEA1","Düsseldorf","Germany",2008,0.0317577251491372,10.4972281524554,11.1504250142399,8.01643312838785,0.621,0.133,79.5,1.39,0.193,0.588,0.219,0.164629606971961,0.00387933107257143,0.261342006283141,0.0332114080212611,0.517460642107512,0.184106612515515,0.148018682463791,-0.00339590861459023,0.52,0.074,-0.00041325256892664,0,0,0,0,0,0,1,35.1985687628791,0.49789569542781,0.971933928291043,118.553991225634
"DEA1","Düsseldorf","Germany",2009,-0.0576367206688632,10.4378637205553,11.1055024914939,8.02537766965223,0.622,0.138,79.6,1.35,0.191,0.578,0.231,0.164763271566035,0.00367903697528135,0.238757342877928,0.0334894737953393,0.524216701036337,0.199859364812667,0.147726223168653,-0.00340318758603331,0.518,0.077,-0.00023062978965506,0,0,0,0,0,0,1,33.0569555038985,0.496833720225221,0.968626254811839,118.553991225634
"DEA1","Düsseldorf","Germany",2010,0.0139458927694958,10.4517132641127,11.1195933534713,8.04806064933056,0.628,0.135,79.6,1.39,0.188,0.582,0.23,0.16233308889504,0.00391689770604225,0.249171946891104,0.0346606353672155,0.508443840249592,0.203807310323346,0.145955706231345,-0.003448483119681,0.52,0.076,0.00112354495623793,0,0,0,0,0,0,1,33.4023781266829,0.49569588965102,0.96528596352284,118.553991225634
"DEA1","Düsseldorf","Germany",2011,0.0249592958400601,10.476366164539,11.1460649668012,8.07617965904048,0.64,0.126,80,1.35,0.18,0.578,0.242,0.169605065111546,0.00485304960908698,0.24754331121308,0.0361699664235267,0.507913932103618,0.20352035002407,0.152260157442409,-0.00215495097481621,0.534,0.067,0.00244547829665083,0,0,0,0,0,0,1,34.1623008945257,0.500285139633634,0.96320581959477,118.553991225634
"DEA1","Düsseldorf","Germany",2012,-0.0121177021912987,10.4641744444354,11.1380199203109,8.10373698939614,0.644,0.122,80.1,1.41,0.184,0.567,0.249,0.168128487466451,0.00420141436647254,0.237945463276933,0.0367474446576097,0.512391551829632,0.208714125869353,0.151010713912321,-1.57506049216703e-05,0.536,0.065,0.00411451657678836,0,0,0,0,0,0,1,33.7478007494675,0.504021016685596,0.963190648520447,118.553991225634
"DEA1","Düsseldorf","Germany",2013,-0.00217075370086347,10.4620013312335,11.1487211031167,8.11205128107405,0.647,0.113,79.9,1.39,0.19,0.564,0.246,0.159960565381268,0.00483409489344447,0.228524334286257,0.0356498776053412,0.520598658719848,0.210393633441323,0.143831850242969,0.00114981226952072,0.538,0.063,0.00522780057935901,0,0,0,0,0,0,1,33.7132619883306,0.506846629278197,0.964298136946004,118.553991225634
"DEA1","Düsseldorf","Germany",2014,0.0146999410658478,10.4765942754561,11.1788468613225,8.14545464467384,0.654,0.116,80.5,1.48,0.191,0.571,0.238,0.166241744296715,0.00414558878666397,0.220333977446428,0.0353133562137686,0.531217950566723,0.208989703804113,0.149657719727422,0.00267850294890982,0.54,0.063,0.00650714418805347,0,0,0,0,0,0,1,34.300473444781,0.510051518728866,0.966881012349442,118.553991225634
"DEA1","Düsseldorf","Germany",2015,-0.00126232899216118,10.4753311490555,11.1916637200686,8.16718809734993,0.652,0.111,80.1,1.51,0.186,0.566,0.248,0.161742094513698,0.00348306218747799,0.219672371293753,0.0365975068666807,0.530235650397915,0.210011409254173,0.145485505777417,0.00832197389453864,0.539,0.059,0.0157722846616793,0,0,0,0,0,0,1,34.5422622784472,0.515968237714715,0.974927370893339,118.553991225634
"DEA1","Düsseldorf","Germany",2016,0.00096856779426597,10.4762992480907,11.2050941531592,8.18550651902777,0.657,0.109,80.4,1.63,0.189,0.546,0.265,0.163670299978135,0.00353362534208589,0.221451352894946,0.0379484705339376,0.526626384659572,0.210440717321538,0.147364725414336,0.00802376200646569,0.55,0.049,0.00531334965835171,0,0,0,0,0,0,1,34.8531461400947,0.520273030053779,0.982749956090976,118.553991225634
"DEA1","Düsseldorf","Germany",2017,0.0252635699560899,10.5012489690464,11.2362083899415,8.20842956752666,0.664,0.107,80.5,1.6,0.189,0.55,0.261,0.173552095309972,0.00446382595092643,0.218058848351918,0.0366649537377148,0.529447678118644,0.21136522197922,0.156389679959186,0.00242559670257785,0.558,0.043,0.00378397628397628,0,0,0,0,0,0,1,35.8203364861743,0.525507050695107,0.985133711143929,118.553991225634
"DEA1","Düsseldorf","Germany",2018,0.0114105180664151,10.5125948781681,11.2584290079729,8.23895086844803,0.665,0.106,80.3,1.59,0.186,0.555,0.259,0.170150133370313,0.00387977094566485,0.215844760218939,0.0377403316719824,0.531915576999943,0.210621089639533,0.153328772793701,0.00111265111265111,0.559,0.043,0.00324521495679328,0,0,0,0,0,0,1,36.2693753923696,0.532409889511931,0.986229821263744,118.553991225634
"DEA1","Düsseldorf","Germany",2019,-0.00463405091206627,10.5079500567552,11.2650695633709,8.27158438365291,0.671,0.105,80.7,1.55,0.184,0.551,0.265,0.168508439828884,0.00505496204511616,0.208368346600726,0.0377028887075059,0.531025519777602,0.217848784851378,0.151845266070509,0.00082875371593168,0.567,0.038,0.00341505776298827,0,0,0,0,0,0,1,36.1312203478218,0.537150850237772,0.987047162892879,118.553991225634
"DEA2","Köln","Germany",2008,-0.00641365200030187,10.4505575161214,11.1109372056124,8.00241448673364,0.629,0.117,80.5,1.37,0.178,0.558,0.264,0.192015401840325,0.00330779824869613,0.202818335567749,0.0288068070524698,0.544612214006925,0.220455607289656,0.17264137173463,-8.75190791592567e-05,0.534,0.07,-0.00035757590610598,0,0,0,0,0,0,1,20.1766067924654,0.297203247267416,0.583752385553915,100.688698860154
"DEA2","Köln","Germany",2009,-0.0315288319229867,10.4185209498757,11.0917833116369,8.01174834305637,0.631,0.119,80.4,1.34,0.184,0.541,0.275,0.176217631329653,0.00284506748674298,0.18094489217832,0.0291794414707863,0.555779033610374,0.231251565253777,0.157996255269296,-9.89635667029611e-05,0.534,0.071,0.00091246903289253,0,0,0,0,0,0,1,19.5385281543201,0.297707374171047,0.583694615335769,100.688698860154
"DEA2","Köln","Germany",2010,0.0215496689817908,10.4398417075441,11.1096548970962,8.03434151164667,0.633,0.107,80.7,1.39,0.179,0.548,0.272,0.175500762235588,0.00301936305925718,0.203431956252986,0.0306229095404592,0.529580808348945,0.233344962798353,0.157794924425563,-0.00015056089184335,0.533,0.07,0.00331470610757596,0,0,0,0,0,0,1,19.9565718367279,0.299042629213096,0.58360673375392,100.688698860154
"DEA2","Köln","Germany",2011,0.0224292584245595,10.4620231291707,11.1297180562363,8.06208421733894,0.641,0.1,80.8,1.35,0.18,0.542,0.279,0.19652092252046,0.00369331000253117,0.196797517250487,0.0319683346722866,0.53428343989934,0.233258131848379,0.176423475883454,0.00178692495755645,0.543,0.06,0.00493126294864355,0,0,0,0,0,0,1,20.4406436874629,0.303470770934175,0.584649595191863,100.688698860154
